image_id,image_path,set_type,object_id,class_id,class_name,center_x,center_y,width,height,xmin,ymin,xmax,ymax
rolled-in_scale_245,..\NEU-DET\train\images\rolled-in_scale_245.jpg,train,0,4,Inclusion,0.36,0.6975,0.66,0.595,0.02999999999999997,0.4,0.69,0.995
rolled-in_scale_245,..\NEU-DET\train\images\rolled-in_scale_245.jpg,train,1,4,Inclusion,0.46,0.3425,0.6,0.375,0.16000000000000003,0.15500000000000003,0.76,0.53
rolled-in_scale_246,..\NEU-DET\train\images\rolled-in_scale_246.jpg,train,0,4,Inclusion,0.425,0.5975,0.51,0.605,0.16999999999999998,0.29500000000000004,0.6799999999999999,0.9
rolled-in_scale_246,..\NEU-DET\train\images\rolled-in_scale_246.jpg,train,1,4,Inclusion,0.3,0.105,0.58,0.18,0.010000000000000009,0.015,0.59,0.195
rolled-in_scale_247,..\NEU-DET\train\images\rolled-in_scale_247.jpg,train,0,4,Inclusion,0.2225,0.3325,0.34500000000000003,0.41500000000000004,0.04999999999999999,0.125,0.395,0.54
rolled-in_scale_247,..\NEU-DET\train\images\rolled-in_scale_247.jpg,train,1,4,Inclusion,0.3275,0.705,0.23500000000000001,0.42,0.21000000000000002,0.495,0.445,0.9149999999999999
rolled-in_scale_247,..\NEU-DET\train\images\rolled-in_scale_247.jpg,train,2,4,Inclusion,0.20750000000000002,0.045,0.165,0.08,0.125,0.0049999999999999975,0.29000000000000004,0.08499999999999999
rolled-in_scale_248,..\NEU-DET\train\images\rolled-in_scale_248.jpg,train,0,4,Inclusion,0.4225,0.17,0.28500000000000003,0.32,0.27999999999999997,0.010000000000000009,0.565,0.33
rolled-in_scale_248,..\NEU-DET\train\images\rolled-in_scale_248.jpg,train,1,4,Inclusion,0.5125,0.6775,0.585,0.625,0.21999999999999997,0.365,0.8049999999999999,0.99
rolled-in_scale_249,..\NEU-DET\train\images\rolled-in_scale_249.jpg,train,0,4,Inclusion,0.4475,0.635,0.675,0.65,0.10999999999999999,0.31,0.785,0.96
rolled-in_scale_25,..\NEU-DET\train\images\rolled-in_scale_25.jpg,train,0,4,Inclusion,0.3975,0.5275,0.265,0.5750000000000001,0.265,0.23999999999999994,0.53,0.815
rolled-in_scale_25,..\NEU-DET\train\images\rolled-in_scale_25.jpg,train,1,4,Inclusion,0.7875,0.8,0.20500000000000002,0.33,0.6849999999999999,0.635,0.89,0.9650000000000001
rolled-in_scale_250,..\NEU-DET\train\images\rolled-in_scale_250.jpg,train,0,4,Inclusion,0.58,0.7425,0.25,0.495,0.45499999999999996,0.49500000000000005,0.705,0.99
rolled-in_scale_250,..\NEU-DET\train\images\rolled-in_scale_250.jpg,train,1,4,Inclusion,0.8775000000000001,0.5975,0.23500000000000001,0.805,0.76,0.195,0.9950000000000001,1
rolled-in_scale_250,..\NEU-DET\train\images\rolled-in_scale_250.jpg,train,2,4,Inclusion,0.5675,0.10250000000000001,0.225,0.185,0.455,0.010000000000000009,0.68,0.195
rolled-in_scale_251,..\NEU-DET\train\images\rolled-in_scale_251.jpg,train,0,4,Inclusion,0.1475,0.645,0.28500000000000003,0.71,0.004999999999999977,0.29000000000000004,0.29000000000000004,1
rolled-in_scale_251,..\NEU-DET\train\images\rolled-in_scale_251.jpg,train,1,4,Inclusion,0.1225,0.0825,0.23500000000000001,0.155,0.0049999999999999906,0.0050000000000000044,0.24,0.16
rolled-in_scale_252,..\NEU-DET\train\images\rolled-in_scale_252.jpg,train,0,4,Inclusion,0.51,0.665,0.53,0.66,0.245,0.335,0.775,0.9950000000000001
rolled-in_scale_252,..\NEU-DET\train\images\rolled-in_scale_252.jpg,train,1,4,Inclusion,0.4575,0.1575,0.315,0.295,0.30000000000000004,0.010000000000000009,0.615,0.305
rolled-in_scale_253,..\NEU-DET\train\images\rolled-in_scale_253.jpg,train,0,4,Inclusion,0.3075,0.3275,0.605,0.595,0.0050000000000000044,0.030000000000000027,0.61,0.625
rolled-in_scale_254,..\NEU-DET\train\images\rolled-in_scale_254.jpg,train,0,4,Inclusion,0.5025000000000001,0.77,0.455,0.44,0.275,0.55,0.7300000000000001,0.99
rolled-in_scale_255,..\NEU-DET\train\images\rolled-in_scale_255.jpg,train,0,4,Inclusion,0.17500000000000002,0.5975,0.34,0.775,0.0050000000000000044,0.21000000000000002,0.34500000000000003,0.9850000000000001
rolled-in_scale_255,..\NEU-DET\train\images\rolled-in_scale_255.jpg,train,1,4,Inclusion,0.4625,0.39,0.20500000000000002,0.51,0.36,0.135,0.5650000000000001,0.645
rolled-in_scale_255,..\NEU-DET\train\images\rolled-in_scale_255.jpg,train,2,4,Inclusion,0.185,0.1825,0.32,0.315,0.024999999999999994,0.024999999999999994,0.345,0.33999999999999997
rolled-in_scale_255,..\NEU-DET\train\images\rolled-in_scale_255.jpg,train,3,4,Inclusion,0.87,0.3325,0.21,0.165,0.765,0.25,0.975,0.41500000000000004
rolled-in_scale_256,..\NEU-DET\train\images\rolled-in_scale_256.jpg,train,0,4,Inclusion,0.325,0.61,0.46,0.77,0.095,0.22499999999999998,0.555,0.995
rolled-in_scale_257,..\NEU-DET\train\images\rolled-in_scale_257.jpg,train,0,4,Inclusion,0.17250000000000001,0.5925,0.335,0.8150000000000001,0.0050000000000000044,0.185,0.34,1
rolled-in_scale_257,..\NEU-DET\train\images\rolled-in_scale_257.jpg,train,1,4,Inclusion,0.64,0.7625000000000001,0.28,0.455,0.5,0.535,0.78,0.9900000000000001
rolled-in_scale_257,..\NEU-DET\train\images\rolled-in_scale_257.jpg,train,2,4,Inclusion,0.6675,0.35000000000000003,0.325,0.39,0.505,0.15500000000000003,0.83,0.545
rolled-in_scale_258,..\NEU-DET\train\images\rolled-in_scale_258.jpg,train,0,4,Inclusion,0.3775,0.6475,0.675,0.705,0.03999999999999998,0.295,0.7150000000000001,1
rolled-in_scale_259,..\NEU-DET\train\images\rolled-in_scale_259.jpg,train,0,4,Inclusion,0.32,0.65,0.61,0.6900000000000001,0.015000000000000013,0.305,0.625,0.9950000000000001
rolled-in_scale_259,..\NEU-DET\train\images\rolled-in_scale_259.jpg,train,1,4,Inclusion,0.67,0.7175,0.66,0.465,0.34,0.485,1,0.9500000000000001
rolled-in_scale_259,..\NEU-DET\train\images\rolled-in_scale_259.jpg,train,2,4,Inclusion,0.40750000000000003,0.0925,0.295,0.17500000000000002,0.26,0.0049999999999999906,0.555,0.18
rolled-in_scale_259,..\NEU-DET\train\images\rolled-in_scale_259.jpg,train,3,4,Inclusion,0.715,0.10250000000000001,0.39,0.195,0.52,0.0050000000000000044,0.9099999999999999,0.2
rolled-in_scale_26,..\NEU-DET\train\images\rolled-in_scale_26.jpg,train,0,4,Inclusion,0.22,0.755,0.25,0.22,0.095,0.645,0.345,0.865
rolled-in_scale_26,..\NEU-DET\train\images\rolled-in_scale_26.jpg,train,1,4,Inclusion,0.34500000000000003,0.2775,0.17,0.355,0.26,0.10000000000000003,0.43000000000000005,0.455
rolled-in_scale_26,..\NEU-DET\train\images\rolled-in_scale_26.jpg,train,2,4,Inclusion,0.6775,0.4475,0.215,0.295,0.57,0.30000000000000004,0.785,0.595
rolled-in_scale_260,..\NEU-DET\train\images\rolled-in_scale_260.jpg,train,0,4,Inclusion,0.7375,0.73,0.325,0.51,0.5750000000000001,0.475,0.9,0.985
rolled-in_scale_260,..\NEU-DET\train\images\rolled-in_scale_260.jpg,train,1,4,Inclusion,0.28250000000000003,0.3775,0.555,0.455,0.0050000000000000044,0.15,0.56,0.605
rolled-in_scale_260,..\NEU-DET\train\images\rolled-in_scale_260.jpg,train,2,4,Inclusion,0.6975,0.195,0.47500000000000003,0.38,0.45999999999999996,0.0050000000000000044,0.935,0.385
rolled-in_scale_261,..\NEU-DET\train\images\rolled-in_scale_261.jpg,train,0,4,Inclusion,0.28250000000000003,0.34500000000000003,0.505,0.62,0.030000000000000027,0.03500000000000003,0.535,0.655
rolled-in_scale_262,..\NEU-DET\train\images\rolled-in_scale_262.jpg,train,0,4,Inclusion,0.3325,0.5625,0.545,0.675,0.06,0.22499999999999998,0.605,0.9
rolled-in_scale_263,..\NEU-DET\train\images\rolled-in_scale_263.jpg,train,0,4,Inclusion,0.5825,0.6975,0.555,0.5650000000000001,0.305,0.415,0.8600000000000001,0.98
rolled-in_scale_263,..\NEU-DET\train\images\rolled-in_scale_263.jpg,train,1,4,Inclusion,0.54,0.24,0.73,0.46,0.17500000000000004,0.009999999999999981,0.905,0.47
rolled-in_scale_264,..\NEU-DET\train\images\rolled-in_scale_264.jpg,train,0,4,Inclusion,0.43,0.6325000000000001,0.54,0.535,0.15999999999999998,0.36500000000000005,0.7,0.9000000000000001
rolled-in_scale_264,..\NEU-DET\train\images\rolled-in_scale_264.jpg,train,1,4,Inclusion,0.495,0.1675,0.53,0.305,0.22999999999999998,0.015000000000000013,0.76,0.32
rolled-in_scale_264,..\NEU-DET\train\images\rolled-in_scale_264.jpg,train,2,4,Inclusion,0.8575,0.6125,0.255,0.665,0.73,0.28,0.9850000000000001,0.9450000000000001
rolled-in_scale_265,..\NEU-DET\train\images\rolled-in_scale_265.jpg,train,0,4,Inclusion,0.1375,0.5425,0.265,0.755,0.0050000000000000044,0.16499999999999998,0.27,0.9199999999999999
rolled-in_scale_265,..\NEU-DET\train\images\rolled-in_scale_265.jpg,train,1,4,Inclusion,0.8200000000000001,0.6425,0.3,0.375,0.67,0.45499999999999996,0.9700000000000001,0.83
rolled-in_scale_266,..\NEU-DET\train\images\rolled-in_scale_266.jpg,train,0,4,Inclusion,0.2025,0.4325,0.395,0.645,0.0050000000000000044,0.10999999999999999,0.4,0.755
rolled-in_scale_266,..\NEU-DET\train\images\rolled-in_scale_266.jpg,train,1,4,Inclusion,0.79,0.335,0.37,0.26,0.605,0.20500000000000002,0.9750000000000001,0.465
rolled-in_scale_267,..\NEU-DET\train\images\rolled-in_scale_267.jpg,train,0,4,Inclusion,0.62,0.4,0.22,0.27,0.51,0.265,0.73,0.535
rolled-in_scale_267,..\NEU-DET\train\images\rolled-in_scale_267.jpg,train,1,4,Inclusion,0.67,0.09,0.59,0.17,0.37500000000000006,0.0049999999999999906,0.9650000000000001,0.175
rolled-in_scale_267,..\NEU-DET\train\images\rolled-in_scale_267.jpg,train,2,4,Inclusion,0.6825,0.8175,0.605,0.295,0.38,0.67,0.985,0.965
rolled-in_scale_268,..\NEU-DET\train\images\rolled-in_scale_268.jpg,train,0,4,Inclusion,0.515,0.7775,0.88,0.385,0.07500000000000001,0.585,0.9550000000000001,0.97
rolled-in_scale_268,..\NEU-DET\train\images\rolled-in_scale_268.jpg,train,1,4,Inclusion,0.47750000000000004,0.4625,0.705,0.655,0.12500000000000006,0.135,0.8300000000000001,0.79
rolled-in_scale_269,..\NEU-DET\train\images\rolled-in_scale_269.jpg,train,0,4,Inclusion,0.7575000000000001,0.4425,0.395,0.295,0.56,0.29500000000000004,0.9550000000000001,0.59
rolled-in_scale_27,..\NEU-DET\train\images\rolled-in_scale_27.jpg,train,0,4,Inclusion,0.545,0.34,0.28,0.36,0.405,0.16000000000000003,0.685,0.52
rolled-in_scale_270,..\NEU-DET\train\images\rolled-in_scale_270.jpg,train,0,4,Inclusion,0.35000000000000003,0.8250000000000001,0.52,0.32,0.09000000000000002,0.665,0.6100000000000001,0.9850000000000001
rolled-in_scale_270,..\NEU-DET\train\images\rolled-in_scale_270.jpg,train,1,4,Inclusion,0.3425,0.195,0.455,0.34,0.11500000000000002,0.024999999999999994,0.5700000000000001,0.365
rolled-in_scale_270,..\NEU-DET\train\images\rolled-in_scale_270.jpg,train,2,4,Inclusion,0.5275,0.47750000000000004,0.6950000000000001,0.28500000000000003,0.17999999999999994,0.335,0.875,0.6200000000000001
rolled-in_scale_271,..\NEU-DET\train\images\rolled-in_scale_271.jpg,train,0,4,Inclusion,0.335,0.1,0.34,0.19,0.165,0.0050000000000000044,0.505,0.195
rolled-in_scale_271,..\NEU-DET\train\images\rolled-in_scale_271.jpg,train,1,4,Inclusion,0.4925,0.735,0.28500000000000003,0.25,0.35,0.61,0.635,0.86
rolled-in_scale_272,..\NEU-DET\train\images\rolled-in_scale_272.jpg,train,0,4,Inclusion,0.4675,0.7125,0.525,0.5650000000000001,0.20500000000000002,0.43,0.73,0.9950000000000001
rolled-in_scale_272,..\NEU-DET\train\images\rolled-in_scale_272.jpg,train,1,4,Inclusion,0.6525,0.23,0.295,0.45,0.505,0.0050000000000000044,0.7999999999999999,0.455
rolled-in_scale_273,..\NEU-DET\train\images\rolled-in_scale_273.jpg,train,0,4,Inclusion,0.3075,0.725,0.435,0.42,0.09,0.515,0.525,0.9349999999999999
rolled-in_scale_273,..\NEU-DET\train\images\rolled-in_scale_273.jpg,train,1,4,Inclusion,0.2725,0.2225,0.445,0.435,0.05000000000000002,0.0050000000000000044,0.495,0.44
rolled-in_scale_274,..\NEU-DET\train\images\rolled-in_scale_274.jpg,train,0,4,Inclusion,0.31,0.355,0.61,0.37,0.0050000000000000044,0.16999999999999998,0.615,0.54
rolled-in_scale_274,..\NEU-DET\train\images\rolled-in_scale_274.jpg,train,1,4,Inclusion,0.875,0.8175,0.23,0.34500000000000003,0.76,0.645,0.99,0.99
rolled-in_scale_274,..\NEU-DET\train\images\rolled-in_scale_274.jpg,train,2,4,Inclusion,0.34,0.135,0.36,0.25,0.16000000000000003,0.010000000000000009,0.52,0.26
rolled-in_scale_274,..\NEU-DET\train\images\rolled-in_scale_274.jpg,train,3,4,Inclusion,0.2925,0.6175,0.555,0.395,0.014999999999999958,0.42000000000000004,0.5700000000000001,0.8150000000000001
rolled-in_scale_275,..\NEU-DET\train\images\rolled-in_scale_275.jpg,train,0,4,Inclusion,0.4275,0.845,0.295,0.3,0.28,0.695,0.575,0.995
rolled-in_scale_275,..\NEU-DET\train\images\rolled-in_scale_275.jpg,train,1,4,Inclusion,0.8575,0.77,0.275,0.38,0.72,0.5800000000000001,0.9950000000000001,0.96
rolled-in_scale_275,..\NEU-DET\train\images\rolled-in_scale_275.jpg,train,2,4,Inclusion,0.3975,0.3,0.365,0.54,0.21500000000000002,0.02999999999999997,0.5800000000000001,0.5700000000000001
rolled-in_scale_276,..\NEU-DET\train\images\rolled-in_scale_276.jpg,train,0,4,Inclusion,0.5275,0.12,0.275,0.23,0.38999999999999996,0.0049999999999999906,0.665,0.235
rolled-in_scale_276,..\NEU-DET\train\images\rolled-in_scale_276.jpg,train,1,4,Inclusion,0.125,0.27,0.24,0.22,0.0050000000000000044,0.16000000000000003,0.245,0.38
rolled-in_scale_277,..\NEU-DET\train\images\rolled-in_scale_277.jpg,train,0,4,Inclusion,0.17,0.8150000000000001,0.33,0.33,0.0050000000000000044,0.65,0.335,0.9800000000000001
rolled-in_scale_277,..\NEU-DET\train\images\rolled-in_scale_277.jpg,train,1,4,Inclusion,0.875,0.385,0.25,0.51,0.75,0.13,1,0.64
rolled-in_scale_277,..\NEU-DET\train\images\rolled-in_scale_277.jpg,train,2,4,Inclusion,0.64,0.24,0.21,0.23,0.535,0.12499999999999999,0.745,0.355
rolled-in_scale_278,..\NEU-DET\train\images\rolled-in_scale_278.jpg,train,0,4,Inclusion,0.1375,0.5375,0.265,0.715,0.0050000000000000044,0.18,0.27,0.895
rolled-in_scale_278,..\NEU-DET\train\images\rolled-in_scale_278.jpg,train,1,4,Inclusion,0.4825,0.5225,0.395,0.595,0.285,0.22499999999999998,0.6799999999999999,0.82
rolled-in_scale_278,..\NEU-DET\train\images\rolled-in_scale_278.jpg,train,2,4,Inclusion,0.7325,0.8125,0.495,0.34500000000000003,0.48500000000000004,0.64,0.98,0.985
rolled-in_scale_279,..\NEU-DET\train\images\rolled-in_scale_279.jpg,train,0,4,Inclusion,0.37,0.6375000000000001,0.41000000000000003,0.675,0.16499999999999998,0.30000000000000004,0.575,0.9750000000000001
rolled-in_scale_279,..\NEU-DET\train\images\rolled-in_scale_279.jpg,train,1,4,Inclusion,0.41250000000000003,0.16,0.525,0.27,0.15000000000000002,0.024999999999999994,0.675,0.29500000000000004
rolled-in_scale_279,..\NEU-DET\train\images\rolled-in_scale_279.jpg,train,2,4,Inclusion,0.7725,0.47000000000000003,0.34500000000000003,0.56,0.6,0.19,0.945,0.75
rolled-in_scale_28,..\NEU-DET\train\images\rolled-in_scale_28.jpg,train,0,4,Inclusion,0.6,0.5075000000000001,0.3,0.34500000000000003,0.44999999999999996,0.3350000000000001,0.75,0.68
rolled-in_scale_280,..\NEU-DET\train\images\rolled-in_scale_280.jpg,train,0,4,Inclusion,0.5675,0.7775,0.485,0.425,0.325,0.565,0.81,0.99
rolled-in_scale_280,..\NEU-DET\train\images\rolled-in_scale_280.jpg,train,1,4,Inclusion,0.5750000000000001,0.2975,0.35000000000000003,0.315,0.4,0.13999999999999999,0.7500000000000001,0.45499999999999996
rolled-in_scale_281,..\NEU-DET\train\images\rolled-in_scale_281.jpg,train,0,4,Inclusion,0.6175,0.6675,0.275,0.645,0.48000000000000004,0.345,0.7550000000000001,0.99
rolled-in_scale_281,..\NEU-DET\train\images\rolled-in_scale_281.jpg,train,1,4,Inclusion,0.595,0.1575,0.23,0.305,0.48,0.0050000000000000044,0.71,0.31
rolled-in_scale_281,..\NEU-DET\train\images\rolled-in_scale_281.jpg,train,2,4,Inclusion,0.715,0.915,0.23,0.17,0.6,0.8300000000000001,0.83,1
rolled-in_scale_282,..\NEU-DET\train\images\rolled-in_scale_282.jpg,train,0,4,Inclusion,0.48,0.7275,0.65,0.545,0.15499999999999997,0.455,0.8049999999999999,1
rolled-in_scale_282,..\NEU-DET\train\images\rolled-in_scale_282.jpg,train,1,4,Inclusion,0.675,0.1275,0.26,0.245,0.545,0.0050000000000000044,0.805,0.25
rolled-in_scale_283,..\NEU-DET\train\images\rolled-in_scale_283.jpg,train,0,4,Inclusion,0.68,0.705,0.34,0.56,0.51,0.42499999999999993,0.8500000000000001,0.985
rolled-in_scale_283,..\NEU-DET\train\images\rolled-in_scale_283.jpg,train,1,4,Inclusion,0.515,0.225,0.73,0.42,0.15000000000000002,0.015000000000000013,0.88,0.435
rolled-in_scale_283,..\NEU-DET\train\images\rolled-in_scale_283.jpg,train,2,4,Inclusion,0.2625,0.8425,0.225,0.275,0.15000000000000002,0.7050000000000001,0.375,0.98
rolled-in_scale_284,..\NEU-DET\train\images\rolled-in_scale_284.jpg,train,0,4,Inclusion,0.465,0.7425,0.38,0.505,0.275,0.49000000000000005,0.655,0.9950000000000001
rolled-in_scale_285,..\NEU-DET\train\images\rolled-in_scale_285.jpg,train,0,4,Inclusion,0.515,0.1475,0.68,0.28500000000000003,0.175,0.004999999999999977,0.855,0.29000000000000004
rolled-in_scale_285,..\NEU-DET\train\images\rolled-in_scale_285.jpg,train,1,4,Inclusion,0.495,0.63,0.59,0.65,0.2,0.305,0.79,0.9550000000000001
rolled-in_scale_286,..\NEU-DET\train\images\rolled-in_scale_286.jpg,train,0,4,Inclusion,0.47000000000000003,0.685,0.58,0.34,0.18000000000000005,0.515,0.76,0.8550000000000001
rolled-in_scale_286,..\NEU-DET\train\images\rolled-in_scale_286.jpg,train,1,4,Inclusion,0.45,0.275,0.6,0.4,0.15000000000000002,0.07500000000000001,0.75,0.47500000000000003
rolled-in_scale_287,..\NEU-DET\train\images\rolled-in_scale_287.jpg,train,0,4,Inclusion,0.26,0.67,0.49,0.65,0.015000000000000013,0.34500000000000003,0.505,0.9950000000000001
rolled-in_scale_287,..\NEU-DET\train\images\rolled-in_scale_287.jpg,train,1,4,Inclusion,0.255,0.1975,0.36,0.385,0.07500000000000001,0.0050000000000000044,0.435,0.39
rolled-in_scale_288,..\NEU-DET\train\images\rolled-in_scale_288.jpg,train,0,4,Inclusion,0.49,0.5275,0.53,0.925,0.22499999999999998,0.06499999999999995,0.755,0.99
rolled-in_scale_288,..\NEU-DET\train\images\rolled-in_scale_288.jpg,train,1,4,Inclusion,0.5525,0.245,0.515,0.43,0.295,0.03,0.81,0.45999999999999996
rolled-in_scale_289,..\NEU-DET\train\images\rolled-in_scale_289.jpg,train,0,4,Inclusion,0.6575,0.5975,0.635,0.585,0.33999999999999997,0.30500000000000005,0.975,0.89
rolled-in_scale_289,..\NEU-DET\train\images\rolled-in_scale_289.jpg,train,1,4,Inclusion,0.6725,0.21,0.485,0.41000000000000003,0.43,0.004999999999999977,0.915,0.41500000000000004
rolled-in_scale_29,..\NEU-DET\train\images\rolled-in_scale_29.jpg,train,0,4,Inclusion,0.27,0.4925,0.18,0.245,0.18000000000000002,0.37,0.36,0.615
rolled-in_scale_29,..\NEU-DET\train\images\rolled-in_scale_29.jpg,train,1,4,Inclusion,0.5525,0.7425,0.20500000000000002,0.145,0.44999999999999996,0.67,0.655,0.8150000000000001
rolled-in_scale_29,..\NEU-DET\train\images\rolled-in_scale_29.jpg,train,2,4,Inclusion,0.8,0.0975,0.32,0.17500000000000002,0.64,0.009999999999999995,0.9600000000000001,0.185
rolled-in_scale_290,..\NEU-DET\train\images\rolled-in_scale_290.jpg,train,0,4,Inclusion,0.3175,0.195,0.625,0.38,0.0050000000000000044,0.0050000000000000044,0.63,0.385
rolled-in_scale_290,..\NEU-DET\train\images\rolled-in_scale_290.jpg,train,1,4,Inclusion,0.3575,0.7775,0.485,0.425,0.11499999999999999,0.565,0.6,0.99
rolled-in_scale_291,..\NEU-DET\train\images\rolled-in_scale_291.jpg,train,0,4,Inclusion,0.8225,0.6725,0.34500000000000003,0.625,0.65,0.36,0.995,0.985
rolled-in_scale_291,..\NEU-DET\train\images\rolled-in_scale_291.jpg,train,1,4,Inclusion,0.68,0.0725,0.51,0.135,0.42500000000000004,0.0049999999999999906,0.935,0.14
rolled-in_scale_291,..\NEU-DET\train\images\rolled-in_scale_291.jpg,train,2,4,Inclusion,0.5575,0.35000000000000003,0.315,0.22,0.4,0.24000000000000005,0.715,0.46
rolled-in_scale_292,..\NEU-DET\train\images\rolled-in_scale_292.jpg,train,0,4,Inclusion,0.465,0.81,0.6900000000000001,0.38,0.12,0.6200000000000001,0.81,1
rolled-in_scale_292,..\NEU-DET\train\images\rolled-in_scale_292.jpg,train,1,4,Inclusion,0.5325,0.4325,0.365,0.455,0.35,0.205,0.715,0.66
rolled-in_scale_292,..\NEU-DET\train\images\rolled-in_scale_292.jpg,train,2,4,Inclusion,0.6025,0.13,0.255,0.25,0.47500000000000003,0.0050000000000000044,0.73,0.255
rolled-in_scale_292,..\NEU-DET\train\images\rolled-in_scale_292.jpg,train,3,4,Inclusion,0.3425,0.14250000000000002,0.215,0.17500000000000002,0.23500000000000004,0.05500000000000001,0.45,0.23000000000000004
rolled-in_scale_293,..\NEU-DET\train\images\rolled-in_scale_293.jpg,train,0,4,Inclusion,0.5175,0.155,0.635,0.28,0.19999999999999996,0.014999999999999986,0.835,0.29500000000000004
rolled-in_scale_293,..\NEU-DET\train\images\rolled-in_scale_293.jpg,train,1,4,Inclusion,0.5075000000000001,0.7525000000000001,0.625,0.405,0.19500000000000006,0.55,0.8200000000000001,0.9550000000000001
rolled-in_scale_294,..\NEU-DET\train\images\rolled-in_scale_294.jpg,train,0,4,Inclusion,0.3525,0.5,0.41500000000000004,0.79,0.14499999999999996,0.10499999999999998,0.56,0.895
rolled-in_scale_294,..\NEU-DET\train\images\rolled-in_scale_294.jpg,train,1,4,Inclusion,0.6975,0.7425,0.23500000000000001,0.505,0.58,0.49000000000000005,0.8150000000000001,0.9950000000000001
rolled-in_scale_295,..\NEU-DET\train\images\rolled-in_scale_295.jpg,train,0,4,Inclusion,0.5475,0.7675000000000001,0.5750000000000001,0.445,0.25999999999999995,0.545,0.835,0.9900000000000001
rolled-in_scale_295,..\NEU-DET\train\images\rolled-in_scale_295.jpg,train,1,4,Inclusion,0.68,0.2425,0.27,0.47500000000000003,0.545,0.004999999999999977,0.8150000000000001,0.48
rolled-in_scale_295,..\NEU-DET\train\images\rolled-in_scale_295.jpg,train,2,4,Inclusion,0.3225,0.27,0.325,0.52,0.16,0.010000000000000009,0.485,0.53
rolled-in_scale_296,..\NEU-DET\train\images\rolled-in_scale_296.jpg,train,0,4,Inclusion,0.28500000000000003,0.5675,0.55,0.775,0.010000000000000009,0.18,0.56,0.9550000000000001
rolled-in_scale_297,..\NEU-DET\train\images\rolled-in_scale_297.jpg,train,0,4,Inclusion,0.45,0.605,0.36,0.76,0.27,0.22499999999999998,0.63,0.985
rolled-in_scale_297,..\NEU-DET\train\images\rolled-in_scale_297.jpg,train,1,4,Inclusion,0.68,0.6825,0.32,0.405,0.52,0.48,0.8400000000000001,0.885
rolled-in_scale_298,..\NEU-DET\train\images\rolled-in_scale_298.jpg,train,0,4,Inclusion,0.535,0.865,0.34,0.26,0.365,0.735,0.7050000000000001,0.995
rolled-in_scale_299,..\NEU-DET\train\images\rolled-in_scale_299.jpg,train,0,4,Inclusion,0.485,0.7000000000000001,0.56,0.58,0.20499999999999996,0.4100000000000001,0.765,0.99
rolled-in_scale_299,..\NEU-DET\train\images\rolled-in_scale_299.jpg,train,1,4,Inclusion,0.3825,0.095,0.305,0.18,0.23,0.0050000000000000044,0.535,0.185
rolled-in_scale_30,..\NEU-DET\train\images\rolled-in_scale_30.jpg,train,0,4,Inclusion,0.31,0.49,0.19,0.14,0.215,0.42,0.405,0.56
rolled-in_scale_30,..\NEU-DET\train\images\rolled-in_scale_30.jpg,train,1,4,Inclusion,0.5025000000000001,0.1675,0.485,0.135,0.26000000000000006,0.1,0.7450000000000001,0.23500000000000001
rolled-in_scale_300,..\NEU-DET\train\images\rolled-in_scale_300.jpg,train,0,4,Inclusion,0.445,0.8150000000000001,0.36,0.37,0.265,0.6300000000000001,0.625,1
rolled-in_scale_300,..\NEU-DET\train\images\rolled-in_scale_300.jpg,train,1,4,Inclusion,0.4275,0.22,0.225,0.33,0.315,0.05499999999999999,0.54,0.385
rolled-in_scale_31,..\NEU-DET\train\images\rolled-in_scale_31.jpg,train,0,4,Inclusion,0.58,0.7975,0.35000000000000003,0.315,0.4049999999999999,0.64,0.755,0.955
rolled-in_scale_32,..\NEU-DET\train\images\rolled-in_scale_32.jpg,train,0,4,Inclusion,0.555,0.35000000000000003,0.26,0.33,0.42500000000000004,0.18500000000000003,0.685,0.515
rolled-in_scale_33,..\NEU-DET\train\images\rolled-in_scale_33.jpg,train,0,4,Inclusion,0.7275,0.385,0.265,0.46,0.595,0.155,0.8600000000000001,0.615
rolled-in_scale_34,..\NEU-DET\train\images\rolled-in_scale_34.jpg,train,0,4,Inclusion,0.335,0.22,0.24,0.26,0.21500000000000002,0.09,0.455,0.35
rolled-in_scale_35,..\NEU-DET\train\images\rolled-in_scale_35.jpg,train,0,4,Inclusion,0.7675000000000001,0.165,0.275,0.25,0.6300000000000001,0.04000000000000001,0.905,0.29000000000000004
rolled-in_scale_35,..\NEU-DET\train\images\rolled-in_scale_35.jpg,train,1,4,Inclusion,0.7075,0.51,0.245,0.25,0.585,0.385,0.8300000000000001,0.635
rolled-in_scale_35,..\NEU-DET\train\images\rolled-in_scale_35.jpg,train,2,4,Inclusion,0.79,0.91,0.35000000000000003,0.17,0.615,0.8250000000000001,0.9650000000000001,0.995
rolled-in_scale_36,..\NEU-DET\train\images\rolled-in_scale_36.jpg,train,0,4,Inclusion,0.58,0.1625,0.24,0.23500000000000001,0.45999999999999996,0.045,0.7,0.28
rolled-in_scale_36,..\NEU-DET\train\images\rolled-in_scale_36.jpg,train,1,4,Inclusion,0.595,0.905,0.35000000000000003,0.18,0.41999999999999993,0.8150000000000001,0.77,0.995
rolled-in_scale_36,..\NEU-DET\train\images\rolled-in_scale_36.jpg,train,2,4,Inclusion,0.53,0.5075000000000001,0.3,0.325,0.38,0.3450000000000001,0.68,0.67
